Time,Moist10cm,Temp10cm,EC10cm,Moist40cm,Temp40cm,EC40cm,Moist70cm,Temp70cm,EC70cm
2017/04/16 18:20,0.235,24.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 18:30,0.235,24.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 18:40,0.235,24.1,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 18:50,0.235,24.1,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 19:00,0.235,24.1,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 19:10,0.235,24.0,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 19:20,0.235,24.0,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 19:30,0.235,23.9,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 19:40,0.234,23.9,0.01,0.298,15.4,0.03,0.372,13.7,0.33
2017/04/16 19:50,0.234,23.8,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 20:00,0.234,23.7,0.01,0.298,15.4,0.03,0.372,13.7,0.33
2017/04/16 20:10,0.234,23.7,0.01,0.298,15.4,0.03,0.372,13.7,0.33
2017/04/16 20:20,0.234,23.5,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 20:30,0.234,23.5,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 20:40,0.234,23.4,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 20:50,0.234,23.3,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 21:00,0.234,23.2,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 21:10,0.234,23.1,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 21:20,0.234,23.0,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 21:30,0.234,23.0,0.01,0.298,15.5,0.03,0.372,13.7,0.33
2017/04/16 21:40,0.234,22.9,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 21:50,0.234,22.8,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:00,0.234,22.7,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:10,0.234,22.6,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:20,0.234,22.5,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:30,0.234,22.4,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:40,0.234,22.3,0.01,0.298,15.6,0.03,0.372,13.7,0.33
2017/04/16 22:50,0.234,22.2,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:00,0.234,22.2,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:10,0.234,22.1,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:20,0.234,22.0,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:30,0.234,21.9,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:40,0.234,21.8,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/16 23:50,0.233,21.7,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/17 0:00,0.233,21.6,0.01,0.298,15.7,0.03,0.372,13.7,0.33
2017/04/17 0:10,0.233,21.5,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 0:20,0.233,21.4,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 0:30,0.233,21.4,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 0:40,0.233,21.3,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 0:50,0.233,21.2,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 1:00,0.233,21.1,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 1:10,0.233,21.0,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 1:20,0.233,20.9,0.01,0.298,15.8,0.03,0.372,13.7,0.33
2017/04/17 1:30,0.233,20.8,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 1:40,0.233,20.8,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 1:50,0.233,20.7,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 2:00,0.233,20.6,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 2:10,0.233,20.5,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 2:20,0.233,20.4,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 2:30,0.233,20.3,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 2:40,0.233,20.2,0.01,0.298,15.9,0.03,0.372,13.7,0.33
2017/04/17 2:50,0.233,20.2,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:00,0.233,20.1,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:10,0.233,20.0,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:20,0.233,19.9,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:30,0.233,19.8,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:40,0.233,19.8,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 3:50,0.233,19.7,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 4:00,0.233,19.6,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 4:10,0.233,19.6,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 4:20,0.233,19.5,0.01,0.298,16.0,0.03,0.372,13.7,0.33
2017/04/17 4:30,0.233,19.4,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 4:40,0.233,19.3,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 4:50,0.233,19.3,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:00,0.233,19.2,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:10,0.233,19.1,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:20,0.233,19.0,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:30,0.233,19.0,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:40,0.233,18.9,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 5:50,0.233,18.9,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 6:00,0.233,18.8,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 6:10,0.233,18.7,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 6:20,0.233,18.7,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 6:30,0.233,18.6,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 6:40,0.233,18.5,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 6:50,0.233,18.5,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 7:00,0.234,18.5,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 7:10,0.234,18.4,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 7:20,0.234,18.3,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 7:30,0.234,18.3,0.01,0.298,16.1,0.03,0.372,13.7,0.33
2017/04/17 7:40,0.234,18.3,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 7:50,0.234,18.2,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:00,0.234,18.2,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:10,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:20,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:30,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:40,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 8:50,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:00,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:10,0.234,18.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:20,0.234,18.2,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:30,0.234,18.2,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:40,0.234,18.3,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 9:50,0.234,18.4,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 10:00,0.234,18.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 10:10,0.234,18.5,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 10:20,0.234,18.6,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 10:30,0.234,18.7,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 10:40,0.234,18.9,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 10:50,0.234,19.0,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 11:00,0.234,19.1,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 11:10,0.234,19.2,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 11:20,0.234,19.3,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 11:30,0.234,19.5,0.01,0.298,16.2,0.03,0.372,13.7,0.33
2017/04/17 11:40,0.234,19.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 11:50,0.234,19.8,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 12:00,0.234,20.0,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 12:10,0.234,20.2,0.01,0.298,16.1,0.03,0.372,13.8,0.33
2017/04/17 12:20,0.234,20.4,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 12:30,0.234,20.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 12:40,0.234,20.7,0.02,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 12:50,0.234,20.9,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:00,0.234,21.0,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:10,0.234,21.2,0.02,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:20,0.234,21.3,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:30,0.234,21.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:40,0.234,21.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 13:50,0.234,21.7,0.02,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:00,0.234,21.8,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:10,0.234,21.9,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:20,0.234,22.0,0.02,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:30,0.234,22.1,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:40,0.234,22.2,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 14:50,0.234,22.2,0.01,0.298,16.1,0.03,0.372,13.8,0.33
2017/04/17 15:00,0.234,22.3,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 15:10,0.234,22.3,0.01,0.298,16.1,0.03,0.372,13.8,0.33
2017/04/17 15:20,0.234,22.4,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 15:30,0.234,22.4,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 15:40,0.234,22.4,0.01,0.298,16.1,0.03,0.372,13.8,0.33
2017/04/17 15:50,0.234,22.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 16:00,0.234,22.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 16:10,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 16:20,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 16:30,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 16:40,0.234,22.6,0.01,0.298,16.1,0.03,0.372,13.8,0.33
2017/04/17 16:50,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:00,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:10,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:20,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:30,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:40,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 17:50,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:00,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:10,0.234,22.7,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:20,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:30,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:40,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 18:50,0.234,22.6,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 19:00,0.234,22.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 19:10,0.234,22.5,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 19:20,0.234,22.4,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 19:30,0.234,22.4,0.01,0.298,16.2,0.03,0.372,13.8,0.33
2017/04/17 19:40,0.234,22.4,0.01,0.298,16.3,0.03,0.372,13.8,0.33
2017/04/17 19:50,0.234,22.3,0.01,0.298,16.2,0.03,0.371,13.8,0.33
2017/04/17 20:00,0.234,22.2,0.01,0.298,16.2,0.03,0.371,13.8,0.33
2017/04/17 20:10,0.234,22.2,0.01,0.298,16.3,0.03,0.372,13.8,0.33
2017/04/17 20:20,0.234,22.1,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 20:30,0.234,22.1,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 20:40,0.234,22.0,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 20:50,0.234,21.9,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:00,0.234,21.9,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:10,0.234,21.8,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:20,0.234,21.7,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:30,0.234,21.7,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:40,0.234,21.6,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 21:50,0.234,21.6,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 22:00,0.234,21.5,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 22:10,0.233,21.4,0.01,0.298,16.3,0.03,0.371,13.8,0.33
2017/04/17 22:20,0.233,21.3,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 22:30,0.233,21.3,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 22:40,0.233,21.2,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 22:50,0.233,21.2,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/17 23:00,0.233,21.1,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/17 23:10,0.233,21.0,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 23:20,0.233,21.0,0.01,0.298,16.4,0.03,0.371,13.8,0.33
2017/04/17 23:30,0.233,20.9,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/17 23:40,0.233,20.8,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/17 23:50,0.233,20.8,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/18 0:00,0.233,20.7,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 0:10,0.233,20.6,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/18 0:20,0.233,20.6,0.01,0.298,16.4,0.03,0.371,13.9,0.33
2017/04/18 0:30,0.233,20.5,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 0:40,0.233,20.5,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 0:50,0.233,20.4,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:00,0.233,20.4,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:10,0.233,20.3,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:20,0.233,20.2,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:30,0.233,20.2,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:40,0.233,20.1,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 1:50,0.233,20.1,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 2:00,0.233,20.0,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 2:10,0.233,20.0,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 2:20,0.234,19.9,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 2:30,0.234,19.9,0.01,0.298,16.5,0.03,0.371,13.9,0.33
2017/04/18 2:40,0.234,19.8,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 2:50,0.234,19.8,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:00,0.234,19.7,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:10,0.234,19.7,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:20,0.234,19.6,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:30,0.234,19.6,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:40,0.235,19.5,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 3:50,0.235,19.4,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:00,0.235,19.4,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:10,0.236,19.4,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:20,0.236,19.3,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:30,0.236,19.3,0.01,0.298,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:40,0.236,19.2,0.01,0.299,16.6,0.03,0.371,13.9,0.33
2017/04/18 4:50,0.236,19.2,0.01,0.299,16.6,0.03,0.371,13.9,0.33
2017/04/18 5:00,0.237,19.1,0.01,0.299,16.6,0.03,0.371,13.9,0.33
2017/04/18 5:10,0.237,19.1,0.01,0.299,16.6,0.03,0.371,13.9,0.33
2017/04/18 5:20,0.237,19.0,0.01,0.299,16.6,0.03,0.371,13.9,0.33
2017/04/18 5:30,0.237,19.0,0.01,0.299,16.6,0.04,0.371,13.9,0.33
2017/04/18 5:40,0.237,19.0,0.01,0.300,16.6,0.03,0.371,13.9,0.33
2017/04/18 5:50,0.238,18.9,0.01,0.300,16.6,0.04,0.371,13.9,0.33
2017/04/18 6:00,0.238,18.9,0.01,0.300,16.6,0.03,0.371,13.9,0.33
2017/04/18 6:10,0.238,18.8,0.01,0.300,16.7,0.04,0.371,13.9,0.33
2017/04/18 6:20,0.238,18.8,0.01,0.300,16.6,0.04,0.371,13.9,0.33
2017/04/18 6:30,0.239,18.8,0.01,0.300,16.6,0.04,0.371,13.9,0.33
2017/04/18 6:40,0.239,18.7,0.01,0.300,16.6,0.04,0.371,13.9,0.33
2017/04/18 6:50,0.239,18.7,0.01,0.300,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:00,0.239,18.7,0.01,0.300,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:10,0.240,18.6,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:20,0.240,18.6,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:30,0.240,18.6,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:40,0.241,18.5,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 7:50,0.241,18.5,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:00,0.241,18.5,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:10,0.241,18.4,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:20,0.242,18.4,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:30,0.242,18.4,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:40,0.242,18.3,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 8:50,0.242,18.3,0.02,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:00,0.243,18.3,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:10,0.243,18.3,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:20,0.243,18.3,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:30,0.243,18.3,0.01,0.301,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:40,0.244,18.3,0.01,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 9:50,0.244,18.3,0.01,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:00,0.244,18.3,0.01,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:10,0.244,18.3,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:20,0.244,18.4,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:30,0.244,18.4,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:40,0.245,18.4,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 10:50,0.245,18.5,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 11:00,0.245,18.5,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 11:10,0.245,18.6,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 11:20,0.245,18.6,0.02,0.302,16.7,0.04,0.371,14.0,0.33
2017/04/18 11:30,0.245,18.7,0.02,0.302,16.7,0.04,0.371,14.0,0.33
2017/04/18 11:40,0.245,18.7,0.02,0.302,16.7,0.04,0.371,13.9,0.33
2017/04/18 11:50,0.245,18.8,0.02,0.302,16.7,0.04,0.371,14.0,0.33
2017/04/18 12:00,0.245,18.9,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 12:10,0.245,19.0,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 12:20,0.246,19.1,0.02,0.302,16.7,0.04,0.371,14.0,0.33
2017/04/18 12:30,0.246,19.2,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 12:40,0.246,19.3,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 12:50,0.246,19.4,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 13:00,0.246,19.6,0.02,0.302,16.7,0.04,0.371,14.0,0.33
2017/04/18 13:10,0.246,19.8,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 13:20,0.246,20.0,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 13:30,0.246,20.2,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 13:40,0.246,20.4,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 13:50,0.246,20.6,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 14:00,0.247,20.8,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 14:10,0.247,21.0,0.02,0.302,16.6,0.04,0.371,14.0,0.33
2017/04/18 14:20,0.247,21.2,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 14:30,0.247,21.4,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 14:40,0.247,21.6,0.02,0.302,16.6,0.04,0.372,14.0,0.33
2017/04/18 14:50,0.247,21.8,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:00,0.247,22.0,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:10,0.248,22.2,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:20,0.248,22.3,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:30,0.248,22.5,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:40,0.248,22.7,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 15:50,0.248,22.8,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:00,0.248,23.0,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:10,0.248,23.1,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:20,0.248,23.2,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:30,0.248,23.3,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:40,0.248,23.4,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 16:50,0.248,23.5,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:00,0.248,23.6,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:10,0.248,23.7,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:20,0.248,23.7,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:30,0.248,23.8,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:40,0.248,23.8,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 17:50,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:00,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:10,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:20,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:30,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:40,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 18:50,0.248,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 19:00,0.248,23.9,0.01,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 19:10,0.247,23.9,0.02,0.301,16.6,0.04,0.372,14.0,0.33
2017/04/18 19:20,0.247,23.8,0.02,0.301,16.6,0.04,0.372,14.1,0.33
2017/04/18 19:30,0.247,23.8,0.01,0.301,16.6,0.04,0.372,14.0,0.33
